BaseMean,BaseStd,MixParams,logisticregression__C,logisticregression__fit_intercept
0.48999999999999994,0.14106735979665883,0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,-0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,0.3,128,False
0.48999999999999994,0.14106735979665883,0.19999999999999996,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,0.3,128,False
0.48999999999999994,0.14106735979665883,0.3,128,False
0.48999999999999994,0.14106735979665883,0.3,128,False
0.48999999999999994,0.14106735979665883,0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,-0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,-0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,-0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.19999999999999996,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,-0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,-0.19999999999999996,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,-0.19999999999999996,128,False
0.48999999999999994,0.14106735979665883,-0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,-0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.19999999999999996,128,False
0.48999999999999994,0.14106735979665883,0.19999999999999996,128,False
0.48999999999999994,0.14106735979665883,0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,0.19999999999999996,128,False
0.48999999999999994,0.14106735979665883,0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,0.19999999999999996,128,False
0.48999999999999994,0.14106735979665883,0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,0.19999999999999996,128,False
0.48999999999999994,0.14106735979665883,0.19999999999999996,128,False
0.48999999999999994,0.14106735979665883,0.19999999999999996,128,False
0.48999999999999994,0.14106735979665883,0.19999999999999996,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.19999999999999996,128,False
0.48999999999999994,0.14106735979665883,0.19999999999999996,128,False
0.48999999999999994,0.14106735979665883,0.19999999999999996,128,False
0.48999999999999994,0.14106735979665883,0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,0.19999999999999996,128,False
0.48999999999999994,0.14106735979665883,0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,0.19999999999999996,128,False
0.48999999999999994,0.14106735979665883,0.19999999999999996,128,False
0.48999999999999994,0.14106735979665883,0.19999999999999996,128,False
0.48999999999999994,0.14106735979665883,0.19999999999999996,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,0.19999999999999996,128,False
0.48999999999999994,0.14106735979665883,0.19999999999999996,128,False
0.48999999999999994,0.14106735979665883,0.3,128,False
0.48999999999999994,0.14106735979665883,0.19999999999999996,128,False
0.48999999999999994,0.14106735979665883,0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,0.19999999999999996,128,False
0.48999999999999994,0.14106735979665883,0.19999999999999996,128,False
0.48999999999999994,0.14106735979665883,0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,-0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,-0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,-0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,-0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,-0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,-0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,-0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,-0.19999999999999996,128,False
0.48999999999999994,0.14106735979665883,-0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,-0.19999999999999996,128,False
0.48999999999999994,0.14106735979665883,-0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,-0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,-0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,-0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,-0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,-0.3,128,False
0.48999999999999994,0.14106735979665883,-0.3,128,False
0.48999999999999994,0.14106735979665883,-0.2,128,False
0.48999999999999994,0.14106735979665883,-0.49999999999999994,128,False
0.48999999999999994,0.14106735979665883,-0.39999999999999997,128,False
0.48999999999999994,0.14106735979665883,-0.49999999999999994,128,False
0.48999999999999994,0.14106735979665883,-0.39999999999999997,128,False
0.48999999999999994,0.14106735979665883,-0.3,128,False
0.48999999999999994,0.14106735979665883,-0.39999999999999997,128,False
0.48999999999999994,0.14106735979665883,-0.2,128,False
0.48999999999999994,0.14106735979665883,-0.49999999999999994,128,False
0.48999999999999994,0.14106735979665883,-0.7,128,False
0.48999999999999994,0.14106735979665883,-0.2,128,False
0.48999999999999994,0.14106735979665883,-0.49999999999999994,128,False
0.48999999999999994,0.14106735979665883,-0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,-0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,-0.49999999999999994,128,False
0.48999999999999994,0.14106735979665883,-0.3,128,False
0.48999999999999994,0.14106735979665883,-0.39999999999999997,128,False
0.48999999999999994,0.14106735979665883,-0.3,128,False
0.48999999999999994,0.14106735979665883,0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,-0.29999999999999993,128,False
0.48999999999999994,0.14106735979665883,-0.19999999999999996,128,False
0.48999999999999994,0.14106735979665883,-0.29999999999999993,128,False
0.48999999999999994,0.14106735979665883,-0.19999999999999996,128,False
0.48999999999999994,0.14106735979665883,-0.19999999999999996,128,False
0.48999999999999994,0.14106735979665883,-0.29999999999999993,128,False
0.48999999999999994,0.14106735979665883,-0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,-0.19999999999999996,128,False
0.48999999999999994,0.14106735979665883,-0.29999999999999993,128,False
0.48999999999999994,0.14106735979665883,-0.29999999999999993,128,False
0.48999999999999994,0.14106735979665883,-0.19999999999999996,128,False
0.48999999999999994,0.14106735979665883,-0.19999999999999996,128,False
0.48999999999999994,0.14106735979665883,-0.19999999999999996,128,False
0.48999999999999994,0.14106735979665883,-0.29999999999999993,128,False
0.48999999999999994,0.14106735979665883,-0.19999999999999996,128,False
0.48999999999999994,0.14106735979665883,-0.29999999999999993,128,False
0.48999999999999994,0.14106735979665883,-0.19999999999999996,128,False
0.48999999999999994,0.14106735979665883,-0.19999999999999996,128,False
0.48999999999999994,0.14106735979665883,-0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,-0.19999999999999996,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,-0.19999999999999998,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,-0.19999999999999998,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,-0.20000000000000007,128,False
0.48999999999999994,0.14106735979665883,-0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,-0.30000000000000004,128,False
0.48999999999999994,0.14106735979665883,-0.20000000000000007,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,-0.30000000000000004,128,False
0.48999999999999994,0.14106735979665883,-0.20000000000000007,128,False
0.48999999999999994,0.14106735979665883,-0.20000000000000007,128,False
0.48999999999999994,0.14106735979665883,-0.20000000000000007,128,False
0.48999999999999994,0.14106735979665883,-0.20000000000000007,128,False
0.48999999999999994,0.14106735979665883,-0.20000000000000007,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,-0.20000000000000007,128,False
0.48999999999999994,0.14106735979665883,-0.20000000000000007,128,False
0.48999999999999994,0.14106735979665883,-0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,-0.20000000000000007,128,False
0.48999999999999994,0.14106735979665883,-0.20000000000000007,128,False
0.48999999999999994,0.14106735979665883,-0.20000000000000007,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,-0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,-0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,-0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,-0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,-0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,0.09999999999999998,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.0,128,False
0.48999999999999994,0.14106735979665883,0.09999999999999998,128,False
