BaseMean,BaseStd,MixParams,elmc__n_out,elmc__C,elmc__activation
0.5599999999999999,0.1772004514666935,-0.19999999999999996,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.09999999999999998,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.09999999999999998,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.0,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.0,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.0,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.09999999999999998,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.0,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.09999999999999998,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.09999999999999998,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.3,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.09999999999999998,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.0,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.09999999999999998,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.09999999999999998,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.0,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.09999999999999998,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.3,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.19999999999999996,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.19999999999999996,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.0,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.09999999999999998,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.0,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.09999999999999998,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.0,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.09999999999999998,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.09999999999999998,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.09999999999999998,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.09999999999999998,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.09999999999999998,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.09999999999999998,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.09999999999999998,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.09999999999999998,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.3,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.09999999999999998,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.09999999999999998,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.29999999999999993,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.19999999999999996,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.0,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.29999999999999993,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.19999999999999996,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.0,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.19999999999999996,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.0,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.29999999999999993,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.19999999999999996,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.10000000000000009,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.19999999999999996,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.09999999999999998,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.19999999999999996,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.29999999999999993,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.19999999999999996,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.10000000000000009,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.19999999999999996,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.19999999999999996,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.09999999999999998,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.09999999999999998,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.0,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.39999999999999997,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.5,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.5,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.5,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.09999999999999998,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.5,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.39999999999999997,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.5,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.39999999999999997,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.39999999999999997,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.3,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.39999999999999997,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.3,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.2,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.5,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.10000000000000003,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.09999999999999998,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.0,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.4,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.20000000000000007,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.30000000000000004,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.09999999999999998,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.5,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.20000000000000007,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.20000000000000007,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.5,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.30000000000000004,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.4,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.20000000000000007,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.6000000000000001,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.30000000000000004,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.6000000000000001,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.6000000000000001,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.20000000000000007,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.6000000000000001,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.7,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.6000000000000001,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.4,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.29999999999999993,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.09999999999999998,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.0,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.39999999999999997,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.10000000000000009,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.29999999999999993,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.0,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.0,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.29999999999999993,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.09999999999999998,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.49999999999999994,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.29999999999999993,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.0,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.0,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.19999999999999996,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.09999999999999998,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.49999999999999994,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.39999999999999997,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.0,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.0,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.49999999999999994,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.39999999999999997,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.49999999999999994,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.19999999999999996,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.39999999999999997,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.39999999999999997,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.39999999999999997,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.29999999999999993,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.39999999999999997,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.39999999999999997,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.09999999999999998,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.19999999999999996,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.29999999999999993,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.19999999999999996,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.39999999999999997,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.0,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.49999999999999994,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.19999999999999996,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.19999999999999996,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.29999999999999993,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.0,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.19999999999999996,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.29999999999999993,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.09999999999999998,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.0,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.09999999999999998,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.09999999999999998,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.09999999999999998,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.09999999999999998,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.09999999999999998,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.09999999999999998,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.09999999999999998,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.0,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.0,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.09999999999999998,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.0,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.0,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.09999999999999998,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.09999999999999998,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.09999999999999998,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.19999999999999996,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.19999999999999996,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.5,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.29999999999999993,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.0,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.29999999999999993,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.09999999999999998,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.4,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.29999999999999993,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.0,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.29999999999999993,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.19999999999999996,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.09999999999999998,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.0,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.29999999999999993,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.0,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.10000000000000003,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.09999999999999998,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.09999999999999998,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.10000000000000003,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.4,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.2,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.4,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.09999999999999998,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.09999999999999998,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.10000000000000003,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.09999999999999998,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.4,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.09999999999999998,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.29999999999999993,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.2,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.29999999999999993,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.09999999999999998,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.4,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.5,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.10000000000000003,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.10000000000000003,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.5,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.10000000000000003,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.19999999999999996,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.0,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.2,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.2,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.09999999999999998,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.2,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.3,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.3,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.2,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.09999999999999998,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.2,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.3,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.2,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.2,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.2,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.2,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.0,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.09999999999999998,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.09999999999999998,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.2,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.09999999999999998,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.09999999999999998,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.09999999999999998,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.0,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.09999999999999998,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.19999999999999996,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.39999999999999997,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.29999999999999993,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.09999999999999998,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.39999999999999997,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.09999999999999998,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.19999999999999996,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.19999999999999996,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.39999999999999997,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.29999999999999993,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.19999999999999996,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.19999999999999996,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.0,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.09999999999999998,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.09999999999999998,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.19999999999999996,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.0,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.2,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.0,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.0,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.09999999999999998,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.09999999999999998,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.0,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.0,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.09999999999999998,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.09999999999999998,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.0,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.09999999999999998,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.0,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.09999999999999998,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.09999999999999998,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.0,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.09999999999999998,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.09999999999999998,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.0,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.0,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.09999999999999998,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.0,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.0,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.09999999999999998,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.0,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.19999999999999996,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.19999999999999996,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.0,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.09999999999999998,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.19999999999999996,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.09999999999999998,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.0,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.2,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.2,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.09999999999999998,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.19999999999999996,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.0,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.19999999999999996,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.0,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.2,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.2,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.39999999999999997,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.2,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.0,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.39999999999999997,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.0,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.2,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.10000000000000003,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.3,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.39999999999999997,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.3,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.10000000000000003,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.39999999999999997,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.39999999999999997,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.2,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.3,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.10000000000000003,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.2,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.09999999999999998,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.3,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.09999999999999998,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.19999999999999996,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.20000000000000007,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.09999999999999998,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.09999999999999998,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.19999999999999996,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.0,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.0,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.09999999999999998,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.3,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.0,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.0,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.19999999999999996,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.09999999999999998,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.0,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.20000000000000007,950,2,sigmoid
0.5599999999999999,0.1772004514666935,-0.20000000000000007,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.0,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.0,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.0,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.19999999999999996,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.29999999999999993,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.49999999999999994,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.19999999999999996,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.0,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.19999999999999996,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.19999999999999996,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.19999999999999996,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.29999999999999993,950,2,sigmoid
0.5599999999999999,0.1772004514666935,0.19999999999999996,950,2,sigmoid
