BaseMean,BaseStd,MixParams,logisticregression__C,logisticregression__fit_intercept
0.5599999999999999,0.15937377450509227,-0.10000000000000003,0.125,False
0.5599999999999999,0.15937377450509227,-0.10000000000000003,0.125,False
0.5599999999999999,0.15937377450509227,-0.2,0.125,False
0.5599999999999999,0.15937377450509227,-0.39999999999999997,0.125,False
0.5599999999999999,0.15937377450509227,-0.3,0.125,False
0.5599999999999999,0.15937377450509227,-0.2,0.125,False
0.5599999999999999,0.15937377450509227,-0.3,0.125,False
0.5599999999999999,0.15937377450509227,-0.10000000000000003,0.125,False
0.5599999999999999,0.15937377450509227,-0.10000000000000003,0.125,False
0.5599999999999999,0.15937377450509227,-0.10000000000000003,0.125,False
0.5599999999999999,0.15937377450509227,-0.39999999999999997,0.125,False
0.5599999999999999,0.15937377450509227,-0.10000000000000003,0.125,False
0.5599999999999999,0.15937377450509227,-0.3,0.125,False
0.5599999999999999,0.15937377450509227,0.49999999999999994,0.125,False
0.5599999999999999,0.15937377450509227,0.49999999999999994,0.125,False
0.5599999999999999,0.15937377450509227,0.49999999999999994,0.125,False
0.5599999999999999,0.15937377450509227,0.49999999999999994,0.125,False
0.5599999999999999,0.15937377450509227,0.49999999999999994,0.125,False
0.5599999999999999,0.15937377450509227,0.49999999999999994,0.125,False
0.5599999999999999,0.15937377450509227,0.49999999999999994,0.125,False
0.5599999999999999,0.15937377450509227,0.49999999999999994,0.125,False
0.5599999999999999,0.15937377450509227,0.49999999999999994,0.125,False
0.5599999999999999,0.15937377450509227,0.49999999999999994,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,0.49999999999999994,0.125,False
0.5599999999999999,0.15937377450509227,0.49999999999999994,0.125,False
0.5599999999999999,0.15937377450509227,0.49999999999999994,0.125,False
0.5599999999999999,0.15937377450509227,0.49999999999999994,0.125,False
0.5599999999999999,0.15937377450509227,0.49999999999999994,0.125,False
0.5599999999999999,0.15937377450509227,0.49999999999999994,0.125,False
0.5599999999999999,0.15937377450509227,0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,0.49999999999999994,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,0.29999999999999993,0.125,False
0.5599999999999999,0.15937377450509227,0.19999999999999996,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,0.19999999999999996,0.125,False
0.5599999999999999,0.15937377450509227,0.29999999999999993,0.125,False
0.5599999999999999,0.15937377450509227,0.19999999999999996,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,0.19999999999999996,0.125,False
0.5599999999999999,0.15937377450509227,0.19999999999999996,0.125,False
0.5599999999999999,0.15937377450509227,0.19999999999999996,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,0.29999999999999993,0.125,False
0.5599999999999999,0.15937377450509227,0.29999999999999993,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,0.19999999999999996,0.125,False
0.5599999999999999,0.15937377450509227,0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,0.19999999999999996,0.125,False
0.5599999999999999,0.15937377450509227,-0.10000000000000003,0.125,False
0.5599999999999999,0.15937377450509227,0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,-0.10000000000000003,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,-0.10000000000000003,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,-0.10000000000000003,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,-0.10000000000000003,0.125,False
0.5599999999999999,0.15937377450509227,0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,-0.10000000000000003,0.125,False
0.5599999999999999,0.15937377450509227,0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,0.19999999999999996,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,-0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,-0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,-0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,-0.19999999999999996,0.125,False
0.5599999999999999,0.15937377450509227,-0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,-0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,-0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,-0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,-0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,-0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,-0.19999999999999996,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,-0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,-0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,-0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,-0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,-0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,-0.20000000000000007,0.125,False
0.5599999999999999,0.15937377450509227,-0.20000000000000007,0.125,False
0.5599999999999999,0.15937377450509227,-0.20000000000000007,0.125,False
0.5599999999999999,0.15937377450509227,0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,-0.20000000000000007,0.125,False
0.5599999999999999,0.15937377450509227,0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,-0.20000000000000007,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,-0.20000000000000007,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,-0.20000000000000007,0.125,False
0.5599999999999999,0.15937377450509227,-0.10000000000000009,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,-0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,-0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,-0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,-0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,-0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,-0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,-0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,-0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,-0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,-0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,-0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,-0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,-0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,-0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,-0.10000000000000009,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,-0.10000000000000009,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,-0.10000000000000009,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,-0.10000000000000009,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,-0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,0.0,0.125,False
0.5599999999999999,0.15937377450509227,0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,-0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,-0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,-0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,-0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,-0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,-0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,-0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,-0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,-0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,-0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,-0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,-0.09999999999999998,0.125,False
0.5599999999999999,0.15937377450509227,-0.09999999999999998,0.125,False
